concurso,dia,mes,ano,premio,num1,num2,num3,num4,num5,num6
2529,15,10,2022,69851771.07,3,5,32,56,57,59
2530,18,10,2022,76812987.97,14,17,18,28,30,44
2531,20,10,2022,86434034.75,1,5,18,49,55,56
2532,22,10,2022,99395922.57,10,14,17,18,23,30
2533,26,10,2022,114116759.04,17,18,20,37,45,53
2534,29,10,2022,131566946.59,28,36,39,44,56,60
2535,3,11,2022,45935605.33,1,3,24,37,51,56
2536,5,11,2022,54575161.62,9,22,27,30,33,45
2537,9,11,2022,64250536.1,12,24,26,31,37,48
2538,12,11,2022,4837128.77,6,15,19,20,33,52
2539,16,11,2022,31145754.74,1,23,32,33,36,59
2540,19,11,2022,38761752.82,2,8,28,34,41,49
2541,22,11,2022,43978243.89,10,28,45,47,57,59
2542,24,11,2022,49768134.07,12,20,22,25,26,55
2543,26,11,2022,57312877.49,2,5,27,30,46,53
2544,30,11,2022,86943251.69,25,38,45,53,55,56
2545,3,12,2022,98539178.55,20,23,32,36,39,57
2546,7,12,2022,110174385.36,3,23,28,34,38,48
2547,10,12,2022,122289764.56,10,25,31,37,38,57
2548,14,12,2022,134811174.29,9,15,23,25,29,30
2549,17,12,2022,173509265.45,1,6,10,30,33,35
2550,31,12,2022,541969966.3,4,5,10,34,58,59
2551,4,1,2023,3241276.43,1,25,29,43,46,48
2552,7,1,2023,8197504.86,5,24,25,33,38,41
2553,10,1,2023,11709578.55,13,15,53,54,55,58
2554,12,1,2023,26731937.94,19,25,43,44,48,49
2555,14,1,2023,33722476.08,3,20,45,52,53,58
2556,18,1,2023,41688534.35,2,6,10,14,34,56
2557,21,1,2023,51389137.98,3,13,16,25,27,33
2558,25,1,2023,61019360.61,2,10,18,25,34,44
2559,28,1,2023,102378415.66,9,12,20,30,32,35
2560,1,2,2023,116878183.88,4,5,17,20,48,52
2561,4,2,2023,134030908.34,19,22,37,44,51,56
2562,8,2,2023,152807887.3,6,12,32,44,51,57
2563,11,2,2023,4928913.08,5,9,14,30,38,50
2564,14,2,2023,45518196.12,7,8,14,19,32,45
2565,16,2,2023,52879877.07,9,13,25,39,46,54
2566,18,2,2023,4015967.86,11,23,45,53,57,59
2567,23,2,2023,8548140.96,10,11,19,33,58,60
2568,25,2,2023,3857882.66,16,22,29,35,38,49
2569,1,3,2023,24629284.54,6,7,25,28,31,52
2570,4,3,2023,33139056.49,8,18,26,27,47,50
2571,8,3,2023,4009758.06,9,18,33,38,41,51
2572,11,3,2023,9660950.91,3,7,15,22,24,50
2573,14,3,2023,13642781.39,6,26,32,35,37,49
2574,16,3,2023,36085258.7,12,17,43,44,48,60
2575,18,3,2023,43955044.39,4,12,14,41,46,53
2576,22,3,2023,53070858.8,29,32,33,35,38,43
2577,25,3,2023,63703777.84,12,18,22,31,44,50
2578,29,3,2023,74915170.68,37,39,47,50,59,60
2579,1,4,2023,31431315.96,5,10,26,35,38,44
2580,5,4,2023,38605860.02,3,4,13,29,36,43
2581,8,4,2023,46558149.5,14,17,32,36,39,60
2582,12,4,2023,3822617.37,10,14,17,19,21,34
2583,15,4,2023,9273046.02,2,20,27,30,52,59
2584,19,4,2023,33738700.57,1,5,12,36,53,55
2585,22,4,2023,41278485.91,14,26,34,36,43,59
2586,26,4,2023,50347934.06,10,18,41,49,53,59
2587,29,4,2023,61056497.58,5,10,11,22,23,37
2588,3,5,2023,3286363.81,9,13,22,31,57,58
2589,6,5,2023,31270621.83,1,15,16,25,32,36
2590,9,5,2023,36611889.4,2,12,28,36,43,48
2591,11,5,2023,43295767.4,10,11,21,23,28,30
2592,13,5,2023,3841341.54,15,17,28,34,35,51
2593,17,5,2023,8407916.2,10,14,17,25,32,39
2594,20,5,2023,31016661.57,7,26,32,35,49,55
2595,24,5,2023,37948880.85,1,13,34,39,50,52
2596,27,5,2023,46377706.65,34,35,39,47,51,56
2597,31,5,2023,55236319.16,14,26,34,54,56,58
2598,3,6,2023,66093916.13,7,14,24,53,58,60
2599,7,6,2023,28570966.72,23,28,34,43,47,60
2600,10,6,2023,35375001.52,4,18,37,38,46,60
2601,14,6,2023,42766652.67,3,8,34,40,44,55
2602,17,6,2023,51774681.61,11,14,16,30,32,46
2603,21,6,2023,3563418.81,3,7,13,29,52,56
2604,24,6,2023,27955951.5,16,17,19,22,46,57
2605,27,6,2023,31881670.64,5,11,26,35,46,54
2606,29,6,2023,37073696.49,2,10,16,32,45,49
2607,1,7,2023,44355154.71,7,11,25,51,57,60
2608,5,7,2023,3837368.32,7,13,17,24,29,52
2609,8,7,2023,25745621.28,3,21,27,32,35,60
2610,12,7,2023,32565194.23,10,23,34,53,55,57
2611,15,7,2023,40904941.68,4,12,18,21,25,49
2612,19,7,2023,49260663.27,20,27,34,44,50,54
2613,22,7,2023,59627878.97,14,26,40,42,46,52
2614,25,7,2023,68239150.14,3,8,13,14,19,25
2615,27,7,2023,32349603.79,5,7,22,23,41,59
2616,29,7,2023,39791409.84,6,16,23,35,38,49
2617,2,8,2023,48466017.86,3,14,36,42,43,44
2618,5,8,2023,59396034.0,6,17,29,35,45,48
2619,9,8,2023,99084383.99,5,36,39,41,44,50
2620,12,8,2023,116232513.12,4,6,13,21,26,28
2621,16,8,2023,3856058.18,6,9,14,16,42,47
2622,19,8,2023,4645727.41,9,19,22,24,50,60
2623,22,8,2023,2381554.5,10,15,20,35,37,59
2624,24,8,2023,25158857.14,5,31,37,47,52,58
2625,26,8,2023,30944329.62,9,10,35,44,55,58
2626,29,8,2023,35527314.4,1,9,13,16,52,59
2627,31,8,2023,41250269.42,13,25,31,43,57,58
2628,2,9,2023,48717595.54,5,14,32,40,53,54
2629,5,9,2023,73365376.52,11,32,35,40,41,48
2630,9,9,2023,84729015.05,14,18,22,26,31,38
2631,12,9,2023,2506626.57,14,26,36,39,50,53
2632,14,9,2023,5495433.6,5,10,27,38,56,57
2633,16,9,2023,9735581.1,2,23,25,33,45,54
2634,19,9,2023,28850006.34,8,27,28,32,48,56
2635,21,9,2023,33713961.47,6,11,29,37,56,58
2636,23,9,2023,40435445.43,5,16,38,42,43,48
2637,26,9,2023,2341544.54,1,2,10,32,34,59
2638,28,9,2023,5260373.56,9,30,34,44,54,55
2639,30,9,2023,23103185.31,2,8,11,22,48,49
2640,3,10,2023,27517283.71,4,8,10,27,28,32
2641,5,10,2023,32744242.8,9,24,34,39,45,50
2642,7,10,2023,3720432.27,8,13,31,33,49,50
2643,10,10,2023,6901765.34,2,10,29,31,56,59
2644,14,10,2023,27346426.59,4,17,22,28,30,49
2645,17,10,2023,32258984.41,8,22,34,42,51,59
2646,19,10,2023,37810697.36,18,28,30,39,41,58
2647,21,10,2023,44929803.07,9,33,39,43,50,54
2648,24,10,2023,51268509.88,20,44,45,46,56,59
2649,26,10,2023,78338906.99,6,11,26,32,46,56
2650,28,10,2023,89438435.62,9,18,29,37,39,58
2651,1,11,2023,104876676.04,6,23,35,36,37,59
2652,4,11,2023,4032837.37,13,23,26,29,45,59
2653,7,11,2023,7668962.65,14,32,41,43,48,60
2654,9,11,2023,11906870.24,11,17,23,36,47,51
2655,11,11,2023,30191355.9,10,23,30,31,49,56
2656,14,11,2023,35595109.06,20,24,27,46,57,58
2657,18,11,2023,44352302.43,7,27,32,33,36,53
2658,21,11,2023,50248574.29,5,13,39,51,58,60
2659,23,11,2023,20814298.17,11,36,46,53,55,60
2660,25,11,2023,26010474.08,6,12,13,20,38,60
2661,28,11,2023,30750935.39,6,30,35,38,41,56
